tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2
2008-337,Vienna,Hard,32,A,20081006,26,103852,,,Feliciano Lopez,L,188.0,ESP,27.0444900753,45.0,815.0,103781,,,Jurgen Melzer,L,183.0,AUT,27.3757700205,38.0,879.0,4-6 6-3 6-4,3,QF,118.0,11.0,5.0,89.0,47.0,38.0,25.0,15.0,2.0,3.0,3.0,1.0,78.0,42.0,33.0,22.0,14.0,0.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,103781,103852
2008-337,Vienna,Hard,32,A,20081006,27,104259,,,Philipp Kohlschreiber,R,178.0,GER,24.9746748802,32.0,1015.0,104269,5.0,,Fernando Verdasco,L,188.0,ESP,24.8925393566,13.0,1440.0,6-2 6-3,3,QF,67.0,0.0,0.0,43.0,26.0,19.0,14.0,8.0,0.0,0.0,1.0,0.0,53.0,42.0,24.0,6.0,9.0,3.0,7.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,104259,104269
2008-337,Vienna,Hard,32,A,20081006,28,104792,8.0,,Gael Monfils,R,193.0,FRA,22.0971937029,28.0,1108.0,103602,2.0,,Fernando Gonzalez,R,183.0,CHI,28.1889117043,12.0,1645.0,6-3 7-6(2),3,QF,101.0,6.0,2.0,79.0,49.0,38.0,16.0,11.0,7.0,8.0,2.0,0.0,62.0,38.0,22.0,16.0,10.0,2.0,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104792,103602
2008-337,Vienna,Hard,32,A,20081006,29,104332,,Q,Philipp Petzschner,R,185.0,GER,24.5366187543,125.0,383.0,103852,,,Feliciano Lopez,L,188.0,ESP,27.0444900753,45.0,815.0,3-6 6-3 6-3,3,SF,104.0,6.0,2.0,72.0,39.0,31.0,20.0,13.0,2.0,3.0,8.0,1.0,95.0,65.0,44.0,16.0,14.0,7.0,10.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,104332,103852
2008-337,Vienna,Hard,32,A,20081006,30,104792,8.0,,Gael Monfils,R,193.0,FRA,22.0971937029,28.0,1108.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,24.9746748802,32.0,1015.0,6-4 5-7 7-6(2),3,SF,171.0,11.0,1.0,115.0,81.0,60.0,14.0,17.0,6.0,9.0,2.0,3.0,124.0,90.0,56.0,22.0,17.0,10.0,13.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,104259,104792
2008-337,Vienna,Hard,32,A,20081006,31,104332,,Q,Philipp Petzschner,R,185.0,GER,24.5366187543,125.0,383.0,104792,8.0,,Gael Monfils,R,193.0,FRA,22.0971937029,28.0,1108.0,6-4 6-4,3,F,89.0,3.0,0.0,51.0,29.0,21.0,16.0,10.0,0.0,1.0,6.0,4.0,71.0,44.0,29.0,11.0,10.0,6.0,9.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,104332,104792
2008-339,Adelaide,Hard,32,A,20071231,1,103720,1.0,,Lleyton Hewitt,R,180.0,AUS,26.8473648186,21.0,1365.0,104534,,,Dudi Sela,R,175.0,ISR,22.7405886379,64.0,573.0,6-2 6-2,3,R32,66.0,7.0,2.0,46.0,29.0,26.0,8.0,8.0,3.0,3.0,5.0,2.0,59.0,37.0,22.0,8.0,8.0,7.0,11.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104534,103720
2008-339,Adelaide,Hard,32,A,20071231,2,104076,,,Jose Acasuso,R,190.0,ARG,25.196440794,65.0,566.0,104268,,,Alejandro Falla,L,185.0,COL,24.128678987,81.0,481.0,6-3 7-6(3),3,R32,101.0,8.0,4.0,76.0,40.0,31.0,14.0,11.0,8.0,12.0,2.0,1.0,68.0,40.0,21.0,14.0,10.0,5.0,10.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,104076,104268
2008-339,Adelaide,Hard,32,A,20071231,3,105208,,,Ernests Gulbis,R,190.0,LAT,19.3347022587,61.0,585.0,104979,,Q,Andrey Golubev,R,185.0,KAZ,20.4435318275,177.0,239.0,6-7(9) 6-4 6-2,3,R32,138.0,7.0,6.0,133.0,80.0,59.0,22.0,15.0,14.0,16.0,6.0,4.0,109.0,63.0,43.0,20.0,15.0,3.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104979,105208
2008-339,Adelaide,Hard,32,A,20071231,4,104542,6.0,,Jo Wilfried Tsonga,R,188.0,FRA,22.7049965777,43.0,714.0,103812,,,Victor Hanescu,R,198.0,ROU,26.4449007529,76.0,517.0,6-3 4-6 7-5,3,R32,120.0,11.0,6.0,84.0,46.0,38.0,21.0,16.0,3.0,6.0,1.0,0.0,93.0,56.0,39.0,19.0,15.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103812,104542
2008-339,Adelaide,Hard,32,A,20071231,5,103813,3.0,,Jarkko Nieminen,L,185.0,FIN,26.4394250513,27.0,995.0,103657,,Q,Ivo Klec,R,183.0,SVK,27.0882956879,224.0,184.0,6-2 6-4,3,R32,66.0,1.0,1.0,48.0,34.0,24.0,10.0,9.0,0.0,1.0,3.0,2.0,65.0,40.0,25.0,9.0,9.0,1.0,5.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103657,103813
2008-339,Adelaide,Hard,32,A,20071231,6,104433,,Q,Frank Dancevic,R,185.0,CAN,23.2607802875,72.0,521.0,104620,,,Simone Bolelli,R,183.0,ITA,22.2286105407,67.0,541.0,6-2 7-6(3),3,R32,77.0,4.0,0.0,73.0,39.0,30.0,22.0,10.0,5.0,5.0,8.0,2.0,65.0,43.0,29.0,12.0,10.0,3.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104433,104620
2008-339,Adelaide,Hard,32,A,20071231,7,104999,,,Mischa Zverev,L,190.0,GER,20.3586584531,88.0,468.0,104252,,,Florian Mayer,R,190.0,GER,24.2381930185,55.0,611.0,6-3 6-3,3,R32,56.0,2.0,0.0,50.0,29.0,26.0,11.0,9.0,0.0,0.0,0.0,4.0,51.0,32.0,20.0,9.0,9.0,0.0,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104252,104999
2008-339,Adelaide,Hard,32,A,20071231,8,102434,,,Vincent Spadea,R,183.0,USA,33.4510609172,77.0,515.0,103206,8.0,,Sebastien Grosjean,R,175.0,FRA,29.5906913073,53.0,621.0,4-6 6-1 6-3,3,R32,115.0,6.0,3.0,84.0,46.0,31.0,18.0,13.0,5.0,9.0,6.0,5.0,83.0,47.0,33.0,11.0,13.0,3.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103206,102434
2008-339,Adelaide,Hard,32,A,20071231,9,103188,,,Michael Russell,R,173.0,USA,29.6673511294,82.0,481.0,105223,7.0,,Juan Martin Del Potro,R,198.0,ARG,19.2689938398,44.0,690.0,6-3 6-3,3,R32,92.0,6.0,0.0,64.0,48.0,34.0,8.0,9.0,5.0,6.0,7.0,9.0,66.0,33.0,20.0,13.0,9.0,9.0,13.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105223,103188
2008-339,Adelaide,Hard,32,A,20071231,10,103794,,,Benjamin Becker,R,178.0,GER,26.5407255305,84.0,476.0,104635,,WC,Robert Smeets,L,188.0,AUS,22.1382614648,150.0,286.0,3-6 6-4 6-2,3,R32,107.0,11.0,4.0,80.0,38.0,31.0,24.0,13.0,1.0,2.0,11.0,6.0,90.0,53.0,35.0,21.0,14.0,8.0,11.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,103794,104635
2008-339,Adelaide,Hard,32,A,20071231,11,105095,,,Evgeny Korolev,R,185.0,KAZ,19.8767967146,80.0,487.0,103553,,LL,Alun Jones,R,180.0,AUS,27.6796714579,131.0,338.0,6-2 7-6(7),3,R32,82.0,7.0,0.0,65.0,36.0,31.0,16.0,10.0,3.0,3.0,4.0,2.0,67.0,49.0,31.0,12.0,10.0,3.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103553,105095
2008-339,Adelaide,Hard,32,A,20071231,12,103566,,,Michael Llodra,L,190.0,FRA,27.6194387406,93.0,460.0,104468,4.0,,Gilles Simon,R,183.0,FRA,23.0088980151,29.0,955.0,7-6(3) 6-3,3,R32,89.0,1.0,1.0,66.0,41.0,33.0,18.0,11.0,3.0,4.0,7.0,4.0,72.0,44.0,32.0,13.0,10.0,4.0,6.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104468,103566
2008-339,Adelaide,Hard,32,A,20071231,13,102512,,WC,Joseph Sirianni,R,175.0,AUS,32.9527720739,195.0,218.0,103285,5.0,,Radek Stepanek,R,185.0,CZE,29.0924024641,30.0,930.0,7-6(3) 4-3 RET,3,R32,99.0,8.0,2.0,67.0,35.0,27.0,17.0,9.0,3.0,4.0,8.0,3.0,61.0,35.0,25.0,16.0,10.0,3.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102512,103285
2008-339,Adelaide,Hard,32,A,20071231,14,105023,,,Sam Querrey,R,198.0,USA,20.2327173169,63.0,573.0,104327,,,Steve Darcis,R,178.0,BEL,23.8001368925,86.0,474.0,7-5 6-4,3,R32,80.0,11.0,2.0,61.0,32.0,26.0,14.0,11.0,1.0,3.0,0.0,6.0,77.0,55.0,34.0,10.0,11.0,7.0,11.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105023,104327
2008-339,Adelaide,Hard,32,A,20071231,15,104589,,WC,Chris Guccione,L,201.0,AUS,22.4202600958,91.0,462.0,104639,,Q,Wayne Odesnik,L,180.0,USA,22.1081451061,126.0,357.0,7-5 7-6(5),3,R32,86.0,23.0,4.0,72.0,40.0,35.0,21.0,12.0,2.0,2.0,5.0,1.0,74.0,43.0,31.0,23.0,12.0,4.0,5.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,104639,104589
2008-339,Adelaide,Hard,32,A,20071231,16,103908,2.0,,Paul Henri Mathieu,R,185.0,FRA,25.9657768652,25.0,1320.0,103898,,,Julien Benneteau,R,185.0,FRA,26.0287474333,68.0,540.0,7-6(2) 7-5,3,R32,141.0,8.0,3.0,94.0,49.0,36.0,22.0,12.0,8.0,11.0,7.0,5.0,84.0,51.0,33.0,14.0,12.0,5.0,9.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103908,103898
2008-339,Adelaide,Hard,32,A,20071231,17,103720,1.0,,Lleyton Hewitt,R,180.0,AUS,26.8473648186,21.0,1365.0,104076,,,Jose Acasuso,R,190.0,ARG,25.196440794,65.0,566.0,6-2 6-2,3,R16,61.0,8.0,3.0,43.0,14.0,13.0,21.0,8.0,1.0,1.0,0.0,4.0,46.0,21.0,13.0,9.0,8.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103720,104076
2008-339,Adelaide,Hard,32,A,20071231,18,104542,6.0,,Jo Wilfried Tsonga,R,188.0,FRA,22.7049965777,43.0,714.0,105208,,,Ernests Gulbis,R,190.0,LAT,19.3347022587,61.0,585.0,6-3 6-2,3,R16,62.0,10.0,1.0,52.0,33.0,29.0,11.0,9.0,3.0,3.0,3.0,3.0,60.0,40.0,24.0,7.0,8.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,105208,104542
2008-339,Adelaide,Hard,32,A,20071231,19,103813,3.0,,Jarkko Nieminen,L,185.0,FIN,26.4394250513,27.0,995.0,104433,,Q,Frank Dancevic,R,185.0,CAN,23.2607802875,72.0,521.0,6-4 6-1,3,R16,57.0,2.0,0.0,52.0,31.0,24.0,13.0,8.0,3.0,3.0,5.0,2.0,52.0,32.0,22.0,6.0,9.0,3.0,7.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104433,103813
2008-339,Adelaide,Hard,32,A,20071231,20,102434,,,Vincent Spadea,R,183.0,USA,33.4510609172,77.0,515.0,104999,,,Mischa Zverev,L,190.0,GER,20.3586584531,88.0,468.0,6-3 7-5,3,R16,80.0,2.0,3.0,74.0,46.0,33.0,14.0,11.0,4.0,5.0,2.0,1.0,65.0,50.0,33.0,6.0,10.0,4.0,7.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,102434,104999
2008-339,Adelaide,Hard,32,A,20071231,21,103794,,,Benjamin Becker,R,178.0,GER,26.5407255305,84.0,476.0,103188,,,Michael Russell,R,173.0,USA,29.6673511294,82.0,481.0,6-4 6-4,3,R16,80.0,8.0,1.0,58.0,35.0,29.0,12.0,10.0,4.0,5.0,3.0,2.0,61.0,37.0,27.0,12.0,10.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103794,103188
2008-339,Adelaide,Hard,32,A,20071231,22,103566,,,Michael Llodra,L,190.0,FRA,27.6194387406,93.0,460.0,105095,,,Evgeny Korolev,R,185.0,KAZ,19.8767967146,80.0,487.0,7-6(3) 6-3,3,R16,83.0,14.0,5.0,64.0,41.0,36.0,14.0,10.0,6.0,6.0,1.0,2.0,72.0,42.0,31.0,16.0,11.0,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,105095,103566
2008-339,Adelaide,Hard,32,A,20071231,23,102512,,WC,Joseph Sirianni,R,175.0,AUS,32.9527720739,195.0,218.0,105023,,,Sam Querrey,R,198.0,USA,20.2327173169,63.0,573.0,6-7(5) 6-2 6-3,3,R16,109.0,4.0,2.0,92.0,50.0,42.0,24.0,15.0,4.0,5.0,18.0,1.0,94.0,59.0,41.0,16.0,14.0,4.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,102512,105023
2008-339,Adelaide,Hard,32,A,20071231,24,103908,2.0,,Paul Henri Mathieu,R,185.0,FRA,25.9657768652,25.0,1320.0,104589,,WC,Chris Guccione,L,201.0,AUS,22.4202600958,91.0,462.0,4-6 6-3 6-4,3,R16,93.0,9.0,4.0,78.0,41.0,35.0,24.0,15.0,2.0,3.0,24.0,2.0,69.0,46.0,37.0,13.0,14.0,1.0,3.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,103908,104589
2008-339,Adelaide,Hard,32,A,20071231,25,104542,6.0,,Jo Wilfried Tsonga,R,188.0,FRA,22.7049965777,43.0,714.0,103720,1.0,,Lleyton Hewitt,R,180.0,AUS,26.8473648186,21.0,1365.0,6-4 6-2,3,QF,80.0,14.0,3.0,64.0,41.0,29.0,10.0,9.0,5.0,6.0,0.0,3.0,52.0,26.0,14.0,14.0,9.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103720,104542
2008-339,Adelaide,Hard,32,A,20071231,26,103813,3.0,,Jarkko Nieminen,L,185.0,FIN,26.4394250513,27.0,995.0,102434,,,Vincent Spadea,R,183.0,USA,33.4510609172,77.0,515.0,7-6(5) 6-7(7) 7-6(5),3,QF,166.0,9.0,4.0,132.0,99.0,70.0,13.0,18.0,5.0,8.0,6.0,3.0,138.0,81.0,57.0,27.0,18.0,9.0,12.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103813,102434
2008-339,Adelaide,Hard,32,A,20071231,27,103566,,,Michael Llodra,L,190.0,FRA,27.6194387406,93.0,460.0,103794,,,Benjamin Becker,R,178.0,GER,26.5407255305,84.0,476.0,7-6(5) 6-4,3,QF,110.0,17.0,3.0,82.0,47.0,37.0,21.0,11.0,4.0,4.0,10.0,2.0,76.0,46.0,32.0,19.0,11.0,2.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103566,103794
2008-339,Adelaide,Hard,32,A,20071231,28,102512,,WC,Joseph Sirianni,R,175.0,AUS,32.9527720739,195.0,218.0,103908,2.0,,Paul Henri Mathieu,R,185.0,FRA,25.9657768652,25.0,1320.0,1-6 6-1 7-6(6),3,QF,133.0,17.0,4.0,102.0,49.0,39.0,27.0,13.0,7.0,9.0,12.0,6.0,93.0,45.0,32.0,27.0,13.0,5.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103908,102512
2008-339,Adelaide,Hard,32,A,20071231,29,103813,3.0,,Jarkko Nieminen,L,185.0,FIN,26.4394250513,27.0,995.0,104542,6.0,,Jo Wilfried Tsonga,R,188.0,FRA,22.7049965777,43.0,714.0,6-2 6-4,3,SF,64.0,3.0,2.0,55.0,42.0,34.0,5.0,9.0,3.0,3.0,5.0,2.0,50.0,30.0,24.0,6.0,9.0,4.0,7.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,104542,103813
2008-339,Adelaide,Hard,32,A,20071231,30,103566,,,Michael Llodra,L,190.0,FRA,27.6194387406,93.0,460.0,102512,,WC,Joseph Sirianni,R,175.0,AUS,32.9527720739,195.0,218.0,6-3 7-6(8),3,SF,98.0,14.0,0.0,63.0,38.0,34.0,18.0,11.0,2.0,2.0,7.0,4.0,76.0,38.0,27.0,20.0,10.0,3.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,102512,103566
2008-339,Adelaide,Hard,32,A,20071231,31,103566,,,Michael Llodra,L,190.0,FRA,27.6194387406,93.0,460.0,103813,3.0,,Jarkko Nieminen,L,185.0,FIN,26.4394250513,27.0,995.0,6-3 6-4,3,F,77.0,6.0,1.0,53.0,34.0,30.0,12.0,10.0,1.0,1.0,3.0,2.0,79.0,53.0,34.0,12.0,9.0,12.0,14.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,103813,103566
2008-440,s-Hertogenbosch,Grass,32,A,20080615,1,103970,1.0,,David Ferrer,R,175.0,ESP,26.2067077344,5.0,2905.0,104619,,WC,Jesse Huta Galung,R,188.0,NED,22.6940451745,173.0,235.0,6-2 6-3,3,R32,61.0,1.0,2.0,49.0,36.0,27.0,8.0,8.0,1.0,1.0,3.0,3.0,50.0,29.0,16.0,11.0,9.0,3.0,7.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104619,103970
2008-440,s-Hertogenbosch,Grass,32,A,20080615,2,103435,,Q,Massimo Dellacqua,R,193.0,ITA,28.7775496235,472.0,57.0,104926,,,Fabio Fognini,R,178.0,ITA,21.0650239562,87.0,491.0,7-6(4) 6-2,3,R32,67.0,12.0,2.0,56.0,36.0,30.0,14.0,10.0,0.0,1.0,5.0,3.0,57.0,34.0,24.0,13.0,10.0,0.0,3.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104926,103435
2008-440,s-Hertogenbosch,Grass,32,A,20080615,3,104327,,,Steve Darcis,R,178.0,BEL,24.2600958248,52.0,732.0,103722,,,Florent Serra,R,180.0,FRA,27.2963723477,76.0,532.0,7-5 6-3,3,R32,72.0,7.0,2.0,69.0,38.0,30.0,16.0,11.0,2.0,3.0,1.0,0.0,54.0,31.0,23.0,11.0,10.0,2.0,5.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104327,103722
2008-440,s-Hertogenbosch,Grass,32,A,20080615,4,104339,6.0,,Mario Ancic,R,196.0,CRO,24.2135523614,43.0,825.0,104371,,,Ivo Minar,R,183.0,CZE,24.0711841205,70.0,556.0,6-1 7-6(0),3,R32,68.0,3.0,0.0,50.0,37.0,30.0,9.0,9.0,0.0,0.0,1.0,0.0,78.0,62.0,32.0,10.0,10.0,4.0,7.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104371,104339
2008-440,s-Hertogenbosch,Grass,32,A,20080615,5,103096,,,Arnaud Clement,R,173.0,FRA,30.4969199179,117.0,397.0,103794,,Q,Benjamin Becker,R,178.0,GER,27.0006844627,102.0,438.0,6-3 3-6 6-4,3,R32,115.0,5.0,5.0,79.0,42.0,34.0,21.0,14.0,5.0,7.0,10.0,8.0,83.0,42.0,34.0,17.0,14.0,1.0,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,103096,103794
2008-440,s-Hertogenbosch,Grass,32,A,20080615,6,104719,,,Marcel Granollers,R,190.0,ESP,22.1793292266,51.0,733.0,104019,,,Kristof Vliegen,R,193.0,BEL,25.9849418207,107.0,432.0,6-0 1-0 RET,3,R32,27.0,2.0,0.0,20.0,17.0,12.0,2.0,3.0,1.0,1.0,1.0,0.0,24.0,9.0,2.0,5.0,4.0,2.0,6.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104019,104719
2008-440,s-Hertogenbosch,Grass,32,A,20080615,7,102783,,,Rainer Schuettler,R,180.0,GER,32.1423682409,97.0,469.0,103582,,,Michael Berrer,L,193.0,GER,27.9589322382,83.0,508.0,6-7(4) 6-4 6-4,3,R32,146.0,8.0,1.0,97.0,53.0,48.0,26.0,16.0,2.0,2.0,10.0,4.0,116.0,64.0,49.0,29.0,16.0,4.0,6.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,103582,102783
2008-440,s-Hertogenbosch,Grass,32,A,20080615,8,105223,,,Juan Martin Del Potro,R,198.0,ARG,19.7289527721,65.0,578.0,102148,8.0,,Fabrice Santoro,R,178.0,FRA,35.5181382615,53.0,721.0,6-3 6-1,3,R32,60.0,4.0,0.0,44.0,29.0,26.0,8.0,8.0,3.0,3.0,0.0,3.0,42.0,26.0,16.0,6.0,8.0,2.0,6.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,105223,102148
2008-440,s-Hertogenbosch,Grass,32,A,20080615,9,103084,7.0,,Guillermo Canas,R,185.0,ARG,30.5571526352,46.0,770.0,104999,,,Mischa Zverev,L,190.0,GER,20.8186173854,91.0,477.0,5-7 6-3 6-3,3,R32,128.0,6.0,2.0,96.0,54.0,34.0,25.0,15.0,4.0,7.0,5.0,2.0,106.0,68.0,46.0,16.0,15.0,10.0,15.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,104999,103084
2008-440,s-Hertogenbosch,Grass,32,A,20080615,10,103523,,Q,Rohan Bopanna,R,190.0,IND,28.2847364819,292.0,122.0,103280,,WC,Martin Verkerk,R,196.0,NED,29.6262833676,316.0,112.0,6-7(8) 7-6(2) 6-4,3,R32,123.0,21.0,3.0,98.0,56.0,52.0,27.0,17.0,0.0,0.0,22.0,10.0,106.0,68.0,55.0,22.0,17.0,1.0,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,103280,103523
2008-440,s-Hertogenbosch,Grass,32,A,20080615,11,104678,,Q,Viktor Troicki,R,193.0,SRB,22.3463381246,100.0,447.0,103823,,,Denis Gremelmayr,L,183.0,GER,26.8336755647,71.0,548.0,6-3 7-5,3,R32,69.0,9.0,4.0,58.0,36.0,32.0,13.0,11.0,0.0,0.0,6.0,2.0,67.0,45.0,32.0,9.0,10.0,10.0,12.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,103823,104678
2008-440,s-Hertogenbosch,Grass,32,A,20080615,12,103344,4.0,,Ivan Ljubicic,R,193.0,CRO,29.2457221081,26.0,1080.0,104898,,,Robin Haase,R,190.0,NED,21.196440794,62.0,608.0,6-3 7-6(5),3,R32,78.0,8.0,2.0,66.0,37.0,28.0,17.0,11.0,0.0,1.0,8.0,6.0,61.0,30.0,24.0,14.0,10.0,0.0,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,103344,104898
2008-440,s-Hertogenbosch,Grass,32,A,20080615,13,104214,5.0,,Igor Andreev,R,185.0,RUS,24.9253935661,37.0,910.0,105777,,WC,Grigor Dimitrov,R,188.0,BUL,17.0869267625,744.0,21.0,6-1 6-3,3,R32,51.0,5.0,2.0,43.0,26.0,24.0,10.0,8.0,3.0,3.0,1.0,3.0,48.0,34.0,20.0,5.0,8.0,2.0,6.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,105777,104214
2008-440,s-Hertogenbosch,Grass,32,A,20080615,14,103781,,,Jurgen Melzer,L,183.0,AUT,27.0691307324,82.0,514.0,103812,,,Victor Hanescu,R,198.0,ROU,26.9048596851,75.0,541.0,6-7(11) 6-2 6-4,3,R32,125.0,5.0,3.0,107.0,72.0,58.0,21.0,15.0,8.0,8.0,10.0,0.0,94.0,66.0,49.0,15.0,15.0,5.0,8.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,103781,103812
2008-440,s-Hertogenbosch,Grass,32,A,20080615,15,102967,,,Marc Gicquel,R,188.0,FRA,31.2142368241,60.0,619.0,104235,,LL,Matwe Middelkoop,R,,NED,24.7857631759,210.0,188.0,6-4 6-1,3,R32,66.0,5.0,3.0,47.0,29.0,26.0,9.0,8.0,3.0,3.0,4.0,3.0,62.0,28.0,15.0,17.0,9.0,1.0,5.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,104235,102967
2008-440,s-Hertogenbosch,Grass,32,A,20080615,16,104755,2.0,,Richard Gasquet,R,185.0,FRA,21.9958932238,9.0,1625.0,103694,,,Olivier Rochus,R,168.0,BEL,27.40862423,66.0,569.0,6-2 7-6(3),3,R32,94.0,7.0,3.0,59.0,38.0,32.0,9.0,10.0,0.0,1.0,1.0,1.0,86.0,55.0,29.0,17.0,10.0,10.0,13.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,103694,104755
2008-440,s-Hertogenbosch,Grass,32,A,20080615,17,103970,1.0,,David Ferrer,R,175.0,ESP,26.2067077344,5.0,2905.0,103435,,Q,Massimo Dellacqua,R,193.0,ITA,28.7775496235,472.0,57.0,6-2 7-6(3),3,R16,82.0,7.0,2.0,67.0,46.0,35.0,12.0,10.0,5.0,6.0,7.0,6.0,64.0,38.0,28.0,8.0,10.0,2.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,103435,103970
2008-440,s-Hertogenbosch,Grass,32,A,20080615,18,104339,6.0,,Mario Ancic,R,196.0,CRO,24.2135523614,43.0,825.0,104327,,,Steve Darcis,R,178.0,BEL,24.2600958248,52.0,732.0,6-2 6-4,3,R16,78.0,4.0,3.0,61.0,34.0,27.0,16.0,9.0,7.0,7.0,8.0,0.0,63.0,41.0,28.0,9.0,9.0,5.0,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,104327,104339
2008-440,s-Hertogenbosch,Grass,32,A,20080615,19,103096,,,Arnaud Clement,R,173.0,FRA,30.4969199179,117.0,397.0,104719,,,Marcel Granollers,R,190.0,ESP,22.1793292266,51.0,733.0,6-7(6) 6-3 6-3,3,R16,138.0,7.0,1.0,109.0,68.0,46.0,24.0,15.0,16.0,18.0,2.0,3.0,84.0,49.0,30.0,21.0,15.0,3.0,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,103096,104719
2008-440,s-Hertogenbosch,Grass,32,A,20080615,20,105223,,,Juan Martin Del Potro,R,198.0,ARG,19.7289527721,65.0,578.0,102783,,,Rainer Schuettler,R,180.0,GER,32.1423682409,97.0,469.0,7-6(3) 4-3,3,R16,90.0,13.0,2.0,58.0,39.0,34.0,13.0,10.0,4.0,4.0,2.0,0.0,70.0,43.0,31.0,17.0,9.0,5.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,105223,102783
